property_name,link,price,configuration,specifications,seller,facilities,advantages
The Edge by Risinia,https://www.99acres.com/the-edge-by-risinia-pragathi-nagar-hyderabad-npxid-r401689,₹ 73.46 L - 1.1 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1362 - 1960 sq.ft.', '(126.53 - 182.09 sq.m.)', ""₹ 76.26 L - 1.1 Cr'}]""]",{'units': '272'},Risinia BuildersBuilder,"['Mini Theatre', 'Lounge', 'Conference room', 'Salon', 'Aerobics Centre', 'Barbecue', 'Waiting Lounge', 'Sauna', 'Spa']","{'slg hospitals': '5.8 km', 'miyapur metro station': '6.8 km', 'oakridge international school': '7.3 km', 'sriven mall': '7.9 km', 'malla reddy university': '10.1 km', 'nh 44': '10.5 km', 'tata consultancy services': '15.4 km', 'begumpet airport': '16.5 km', 'bolarum railway station': '18.4 km'}"
Devi Homes Samruddhi,https://www.99acres.com/devi-homes-samruddhi-patancheru-hyderabad-npxid-r420105,₹ 55 - 81 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1100 - 1240 sq.ft.', '(102.19 - 115.2 sq.m.)', ""₹ 55 - 62 L'}"", '']","{'towers': '8', 'floors': '5', 'units': '425', 'total project area': '5.05 acres (20.44k sq.m.)'}",JAISRIDEVI HOMES PRIVATE LIMITEDBuilder,"['Flower Garden', 'Reflexology Park', 'Volley Ball Court', 'Creche/Day care', 'Gazebo', 'Cafeteria', 'Shopping Centre', 'Power Back up Lift', 'Toddler Pool']",{}
Devi Homes Samruddhi,https://www.99acres.com/devi-homes-samruddhi-patancheru-hyderabad-npxid-r420105,₹ 55 - 81 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1510 - 1620 sq.ft.', '(140.28 - 150.5 sq.m.)', ""₹ 75.5 - 81 L'}]""]","{'towers': '8', 'floors': '5', 'units': '425', 'total project area': '5.05 acres (20.44k sq.m.)'}",JAISRIDEVI HOMES PRIVATE LIMITEDBuilder,"['Flower Garden', 'Reflexology Park', 'Volley Ball Court', 'Creche/Day care', 'Gazebo', 'Cafeteria', 'Shopping Centre', 'Power Back up Lift', 'Toddler Pool']",{}
Sark Prime North Meadows,https://www.99acres.com/sark-prime-north-meadows-mokila-hyderabad-npxid-r382203,₹ 2.02 - 2.83 Cr,"['3 BHK', 'Villa', 'Built-up Area', '2289.9 - 2600 sq.ft.', '(212.74 - 241.55 sq.m.)', ""₹ 2.02 - 2.3 Cr'}"", '']","{'floors': '2', 'units': '170', 'total project area': '6.72 acres (27.19k sq.m.)'}",Sark Projects India Pvt LtdBuilder,"['Swimming Pool', 'Wi-Fi Connectivity', 'Banquet Hall', 'Multipurpose Hall', 'Sewage Treatment Plant', 'CCTV Camera Security', '24x7 Security', 'Club House', '24/7 Power Backup']","{'holistic healing center': '2.4 km', 'indus international school hyderabad': '3.9 km', 'icfai business school': '5.6 km', 'nagalapalli railway junction': '7.1 km', 'nehru outer ring road': '9.9 km', 'the chennai shopping mall': '20.2 km', 'miyapur metro station': '24.6 km', 'begumpet airport': '41.1 km'}"
Sark Prime North Meadows,https://www.99acres.com/sark-prime-north-meadows-mokila-hyderabad-npxid-r382203,₹ 2.02 - 2.83 Cr,"['4 BHK', 'Villa', 'Built-up Area', '3007.85 - 3200 sq.ft.', '(279.44 - 297.29 sq.m.)', ""₹ 2.66 - 2.83 Cr'}]""]","{'floors': '2', 'units': '170', 'total project area': '6.72 acres (27.19k sq.m.)'}",Sark Projects India Pvt LtdBuilder,"['Swimming Pool', 'Wi-Fi Connectivity', 'Banquet Hall', 'Multipurpose Hall', 'Sewage Treatment Plant', 'CCTV Camera Security', '24x7 Security', 'Club House', '24/7 Power Backup']","{'holistic healing center': '2.4 km', 'indus international school hyderabad': '3.9 km', 'icfai business school': '5.6 km', 'nagalapalli railway junction': '7.1 km', 'nehru outer ring road': '9.9 km', 'the chennai shopping mall': '20.2 km', 'miyapur metro station': '24.6 km', 'begumpet airport': '41.1 km'}"
Sharvani Sree Hemadurga Paradise,https://www.99acres.com/sharvani-sree-hemadurga-paradise-chandanagar-hyderabad-npxid-r337685,₹ 71.02 L - 1.37 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1037 - 1377 sq.ft.', '(96.34 - 127.93 sq.m.)', ""₹ 71.02 - 94.31 L'}"", '']","{'towers': '6', 'floors': '12', 'units': '1154', 'total project area': '8 acres (32.37k sq.m.)'}",SHARVANI Ventures and Avenues Pvt. LtdBuilder,"['Bowling Alley', 'Mini Theatre', 'Air Hockey', 'Swimming Pool', 'Business Lounge', 'Golf Course', 'Salon', 'Solar Lighting', 'ATM']","{'nh9 mumbai highway': '1 kms drive', 'sez ameenpur': 'in proximity', 'hitech city': '12 kms drive', 'madhapur': '12 kms drive', 'financial district': '16 kms drive'}"
Sharvani Sree Hemadurga Paradise,https://www.99acres.com/sharvani-sree-hemadurga-paradise-chandanagar-hyderabad-npxid-r337685,₹ 71.02 L - 1.37 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1650 - 1999 sq.ft.', '(153.29 - 185.71 sq.m.)', ""₹ 1.13 - 1.37 Cr'}]""]","{'towers': '6', 'floors': '12', 'units': '1154', 'total project area': '8 acres (32.37k sq.m.)'}",SHARVANI Ventures and Avenues Pvt. LtdBuilder,"['Bowling Alley', 'Mini Theatre', 'Air Hockey', 'Swimming Pool', 'Business Lounge', 'Golf Course', 'Salon', 'Solar Lighting', 'ATM']","{'nh9 mumbai highway': '1 kms drive', 'sez ameenpur': 'in proximity', 'hitech city': '12 kms drive', 'madhapur': '12 kms drive', 'financial district': '16 kms drive'}"
Organo Kandawada,https://www.99acres.com/organo-kandawada-chevella-hyderabad-npxid-r422555,₹ 8 Cr,"['3 BHK', 'Villa', 'Super Built-up Area', '8951 sq.ft.', '(831.58 sq.m.)', ""₹ 8 Cr'}]""]","{'floors': '2', 'units': '125', 'total project area': '50 acres (202.34k sq.m.)', 'open area': '75 %'}",ORGANO ECO HABITATS PRIVATE LIMITEDBuilder,"['Milk Booth', 'Clinic', 'Food Court', 'Natural Pond', 'Swimming Pool', 'Conference room', 'Solar Lighting', 'Solar Water Heating', 'Restaurant']","{'silverdale the high school': '8.2 km', 'sri abhinav multi specialty': '7.1km', 'rajiv gandhi intl. airport': '30.6 km', 'university of hyderabad': '43 km', 'gullaguda': '32 km', 'sarath city capital mall': '41.2 km', 'nh 163': '6.1 km', 'wild waters': '28.4 km', 'itc kohenur': '42.8 km'}"
The Prestige City Hyderabad,https://www.99acres.com/the-prestige-city-hyderabad-rajendra-nagar-hyderabad-npxid-r415092,₹ 80.17 L - 2.34 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1179 - 1548 sq.ft.', '(109.53 - 143.81 sq.m.)', ""₹ 80.17 L - 1.05 Cr'}"", '']","{'towers': '13', 'floors': '42', 'units': '4702', 'total project area': '55.15 acres (223.18k sq.m.)'}",Tanvi RealtyDealer,"['Swimming Pool', 'Reflexology Park', 'High Speed Elevators', 'Gazebo', 'Amphitheatre', 'Indoor Games', 'CCTV Camera Security', 'Jogging Track', '24x7 Security']",{}
The Prestige City Hyderabad,https://www.99acres.com/the-prestige-city-hyderabad-rajendra-nagar-hyderabad-npxid-r415092,₹ 80.17 L - 2.34 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1631 - 2433 sq.ft.', '(151.52 - 226.03 sq.m.)', ""₹ 1.11 - 1.66 Cr'}"", '']","{'towers': '13', 'floors': '42', 'units': '4702', 'total project area': '55.15 acres (223.18k sq.m.)'}",Tanvi RealtyDealer,"['Swimming Pool', 'Reflexology Park', 'High Speed Elevators', 'Gazebo', 'Amphitheatre', 'Indoor Games', 'CCTV Camera Security', 'Jogging Track', '24x7 Security']",{}
The Prestige City Hyderabad,https://www.99acres.com/the-prestige-city-hyderabad-rajendra-nagar-hyderabad-npxid-r415092,₹ 80.17 L - 2.34 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '3348 - 3431 sq.ft.', '(311.04 - 318.75 sq.m.)', ""₹ 2.28 - 2.34 Cr'}]""]","{'towers': '13', 'floors': '42', 'units': '4702', 'total project area': '55.15 acres (223.18k sq.m.)'}",Tanvi RealtyDealer,"['Swimming Pool', 'Reflexology Park', 'High Speed Elevators', 'Gazebo', 'Amphitheatre', 'Indoor Games', 'CCTV Camera Security', 'Jogging Track', '24x7 Security']",{}
Hallmark Skyrena,https://www.99acres.com/hallmark-skyrena-narsingi-hyderabad-npxid-r378115,₹ 1.1 - 1.87 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1325 sq.ft.', '(123.1 sq.m.)', ""₹ 1.1 Cr'}"", '']","{'towers': '5', 'floors': '13'}",Hallmark BuildersBuilder,"['Swimming Pool', 'Flower Garden', 'Cricket Pitch', 'Sun Deck', 'Amphitheatre', 'Basketball Court', 'Badminton Court', 'Gated Community', 'Gymnasium']","{'hyatt hyderabad gachibowli': '6.3 km', 'nehru outer ring rd': '6.4 km', 'ocean park': '6.4 km', 'poojitha tech park': '6.5 km', 'continental hospitals': '6.7 km', 'oakridge international school': '6.8 km', 'hyderabad golf club': '7.2 km', 'maulana azad national urdu university': '8.3 km', 'raidurg metro station': '10 km', 'gachibowli stadium': '10.5 km', 'inorbit mall cyberabad': '11.1 km', 'telapur railway station': '17.8 km', 'rajiv gandhi international airport': '25.6 km'}"
Hallmark Skyrena,https://www.99acres.com/hallmark-skyrena-narsingi-hyderabad-npxid-r378115,₹ 1.1 - 1.87 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1635 - 2255 sq.ft.', '(151.9 - 209.5 sq.m.)', ""₹ 1.36 - 1.87 Cr'}]""]","{'towers': '5', 'floors': '13'}",Hallmark BuildersBuilder,"['Swimming Pool', 'Flower Garden', 'Cricket Pitch', 'Sun Deck', 'Amphitheatre', 'Basketball Court', 'Badminton Court', 'Gated Community', 'Gymnasium']","{'hyatt hyderabad gachibowli': '6.3 km', 'nehru outer ring rd': '6.4 km', 'ocean park': '6.4 km', 'poojitha tech park': '6.5 km', 'continental hospitals': '6.7 km', 'oakridge international school': '6.8 km', 'hyderabad golf club': '7.2 km', 'maulana azad national urdu university': '8.3 km', 'raidurg metro station': '10 km', 'gachibowli stadium': '10.5 km', 'inorbit mall cyberabad': '11.1 km', 'telapur railway station': '17.8 km', 'rajiv gandhi international airport': '25.6 km'}"
Vasavi Bhuvi,https://www.99acres.com/vasavi-bhuvi-kompally-hyderabad-npxid-r416890,₹ 71.82 L - 1.29 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1330 - 1505 sq.ft.', '(123.56 - 139.82 sq.m.)', ""₹ 71.82 - 81.27 L'}"", '']","{'towers': '8', 'floors': '17', 'units': '1208', 'total project area': '10.65 acres (43.1k sq.m.)', 'open area': '65 %'}",VASAVI INFRACON LLPBuilder,"['Swimming Pool', 'Business Lounge', 'Volley Ball Court', 'Restaurant', 'Waiting Lounge', 'Creche/Day care', 'Grocery Shop', 'Squash Court', 'Banquet Hall']","{'mmst railway station': '1.5 km', 'outer ring road': '2.5 km', 'nh 7': '4 km', 'secundrabad station': '18 km', 'ram hospital': '5 km', 'narayana hridayalala': '6 km', 'balaji multi speciality hospital': '7 km', 'usha mullapudi cardiac centre': '7 km', 'harsha hospital': '8 km', 'dhola ri dhani': '3 km', 'runway 9': '6 km'}"
Vasavi Bhuvi,https://www.99acres.com/vasavi-bhuvi-kompally-hyderabad-npxid-r416890,₹ 71.82 L - 1.29 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1600 - 2385 sq.ft.', '(148.64 - 221.57 sq.m.)', ""₹ 86.4 L - 1.29 Cr'}]""]","{'towers': '8', 'floors': '17', 'units': '1208', 'total project area': '10.65 acres (43.1k sq.m.)', 'open area': '65 %'}",VASAVI INFRACON LLPBuilder,"['Swimming Pool', 'Business Lounge', 'Volley Ball Court', 'Restaurant', 'Waiting Lounge', 'Creche/Day care', 'Grocery Shop', 'Squash Court', 'Banquet Hall']","{'mmst railway station': '1.5 km', 'outer ring road': '2.5 km', 'nh 7': '4 km', 'secundrabad station': '18 km', 'ram hospital': '5 km', 'narayana hridayalala': '6 km', 'balaji multi speciality hospital': '7 km', 'usha mullapudi cardiac centre': '7 km', 'harsha hospital': '8 km', 'dhola ri dhani': '3 km', 'runway 9': '6 km'}"
Aparna Cyber Shine,https://www.99acres.com/aparna-cyber-shine-osman-nagar-hyderabad-npxid-r401199,₹ 83.87 L - 1.22 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1252 - 1330 sq.ft.', '(116.31 - 123.56 sq.m.)', ""₹ 83.87 - 89.1 L'}"", '']","{'towers': '2', 'floors': '17', 'units': '330'}",APARNA CONSTRUCTIONS AND ESTATES PVT LTDBuilder,"['Car wash area', 'Swimming Pool', 'Reading Lounge', 'Salon', 'Creche/Day care', 'Billiards', 'Banquet Hall', 'Sun Deck', 'Multipurpose Court']","{'birla open minds international school': '2.7 km', 'nehru outer ring road': '5.7 km', 'aksha hospitals': '7.8 km', 'telapur railway station': '8.3 km', 'ocean park': '9.1 km', 'hyatt hyderabad gachibowli': '10.3 km', 'gachibowli stadium': '13.8 km', 'university of hyderabad': '12.1 km', 'sarath city capital mall': '16.8 km', 'raidurg metro station': '16.8 km', 'international tech park': '17.4 km', 'rajiv gandhi international airport': '35.3 km'}"
Aparna Cyber Shine,https://www.99acres.com/aparna-cyber-shine-osman-nagar-hyderabad-npxid-r401199,₹ 83.87 L - 1.22 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1533 - 1824 sq.ft.', '(142.42 - 169.46 sq.m.)', ""₹ 1.03 - 1.22 Cr'}]""]","{'towers': '2', 'floors': '17', 'units': '330'}",APARNA CONSTRUCTIONS AND ESTATES PVT LTDBuilder,"['Car wash area', 'Swimming Pool', 'Reading Lounge', 'Salon', 'Creche/Day care', 'Billiards', 'Banquet Hall', 'Sun Deck', 'Multipurpose Court']","{'birla open minds international school': '2.7 km', 'nehru outer ring road': '5.7 km', 'aksha hospitals': '7.8 km', 'telapur railway station': '8.3 km', 'ocean park': '9.1 km', 'hyatt hyderabad gachibowli': '10.3 km', 'gachibowli stadium': '13.8 km', 'university of hyderabad': '12.1 km', 'sarath city capital mall': '16.8 km', 'raidurg metro station': '16.8 km', 'international tech park': '17.4 km', 'rajiv gandhi international airport': '35.3 km'}"
Ramky One Orion,https://www.99acres.com/ramky-one-orion-pocharam-hyderabad-npxid-r405548,₹ 83 L - 1.2 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1265 - 1825 sq.ft.', '(117.52 - 169.55 sq.m.)', ""₹ 83 L - 1.2 Cr'}]""]","{'towers': '6', 'floors': '16', 'units': '1144', 'total project area': '10.07 acres (40.75k sq.m.)'}",Ramky Estates & Farms LtdBuilder,"['Bus Shelter', 'Foosball', 'Swimming Pool', 'Football', 'Golf Course', 'Salon', 'Spa', 'Water Softener Plant', 'Creche/Day care']","{'hyderabad - warangal highway': '1.2 km', 'hotel tulips grand': '2.8 km', 'mindspace pocharam': '4 km', 'mjr square mall': '4.9 km', 'rockwoods international school': '5.3 km', 'anurag university': '5.3 km', 'hyderabad': '6.2 km', 'ghatkesar railway station': '9.2 km', 'apex hospitals': '12.8 km', 'dino world dinosaur park hyderabad': '13.7 km', 'uppal metro station': '15.6 km', 'rajiv gandhi international stadium': '19.8 km', 'railway golf course': '26.6 km'}"
Kalyans Skyway 9,https://www.99acres.com/kalyans-skyway-9-narsingi-hyderabad-npxid-r388670,₹ 89.42 L - 1.46 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1315 - 1415 sq.ft.', '(122.17 - 131.46 sq.m.)', ""₹ 89.42 - 96.22 L'}"", '']","{'towers': '1', 'floors': '10', 'units': '111', 'total project area': '1.09 acres (4.41k sq.m.)'}",KALYAN INFRA PROJECTSBuilder,"['Swimming Pool', 'Wi-Fi Connectivity', 'Table Tennis', 'Vastu Compliant', 'Basketball Court', 'Multipurpose Hall', 'Yoga/Meditation Area', 'Sewage Treatment Plant', 'CCTV Camera Security']","{'winridge intl school': '2.6 km', 'icon square': '2.6 km', 'aaron hospital': '3.3 km', 'nehru outer ring rd': '4.2 km', 'ocean park': '6.4 km', 'kl university': '7.4 km', 'hyderabad golf club': '8.4 km', 'hyatt hyderabad gachibowli': '6.9 km', 'raidurg train station': '10.5 km', 'gachibowli stadium': '10.8 km', 'madhapur metro station': '13.3 km', 'spaces & more business park 2': '15. 2 km', 'rajiv gandhi intl airport': '23.8 km'}"
Kalyans Skyway 9,https://www.99acres.com/kalyans-skyway-9-narsingi-hyderabad-npxid-r388670,₹ 89.42 L - 1.46 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1610 - 2140 sq.ft.', '(149.57 - 198.81 sq.m.)', ""₹ 1.09 - 1.46 Cr'}]""]","{'towers': '1', 'floors': '10', 'units': '111', 'total project area': '1.09 acres (4.41k sq.m.)'}",KALYAN INFRA PROJECTSBuilder,"['Swimming Pool', 'Wi-Fi Connectivity', 'Table Tennis', 'Vastu Compliant', 'Basketball Court', 'Multipurpose Hall', 'Yoga/Meditation Area', 'Sewage Treatment Plant', 'CCTV Camera Security']","{'winridge intl school': '2.6 km', 'icon square': '2.6 km', 'aaron hospital': '3.3 km', 'nehru outer ring rd': '4.2 km', 'ocean park': '6.4 km', 'kl university': '7.4 km', 'hyderabad golf club': '8.4 km', 'hyatt hyderabad gachibowli': '6.9 km', 'raidurg train station': '10.5 km', 'gachibowli stadium': '10.8 km', 'madhapur metro station': '13.3 km', 'spaces & more business park 2': '15. 2 km', 'rajiv gandhi intl airport': '23.8 km'}"
Essen Marvella,https://www.99acres.com/essen-marvella-kompally-hyderabad-npxid-r341447,₹ 64.09 - 91.35 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1105 - 1320 sq.ft.', '(102.66 - 122.63 sq.m.)', ""₹ 64.09 - 76.56 L'}"", '']","{'towers': '2', 'floors': '5', 'units': '115', 'total project area': '1.65 acres (6.68k sq.m.)'}",ESSEN INFRABuilder,"['Vastu Compliant', 'Badminton Court', 'Multipurpose Hall', 'Yoga/Meditation Area', 'Indoor Games', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting', '24x7 Security']","{'icici bank': '5 min', 'zilla parishad high school': '12 min', 'konark hospitals': '16 min'}"
Essen Marvella,https://www.99acres.com/essen-marvella-kompally-hyderabad-npxid-r341447,₹ 64.09 - 91.35 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1480 - 1575 sq.ft.', '(137.5 - 146.32 sq.m.)', ""₹ 85.84 - 91.35 L'}]""]","{'towers': '2', 'floors': '5', 'units': '115', 'total project area': '1.65 acres (6.68k sq.m.)'}",ESSEN INFRABuilder,"['Vastu Compliant', 'Badminton Court', 'Multipurpose Hall', 'Yoga/Meditation Area', 'Indoor Games', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting', '24x7 Security']","{'icici bank': '5 min', 'zilla parishad high school': '12 min', 'konark hospitals': '16 min'}"
Anuhar Gautami Heights,https://www.99acres.com/anuhar-gautami-heights-miyapur-hyderabad-npxid-r411745,₹ 77.35 L - 1.28 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1190 - 1630 sq.ft.', '(110.55 - 151.43 sq.m.)', ""₹ 77.35 L - 1.06 Cr'}"", '']","{'towers': '1', 'floors': '10', 'units': '244', 'total project area': '2 acres (8.09k sq.m.)', 'open area': '59 %'}",Anuhar HomesBuilder,"['Swimming Pool', 'Salon', 'High Speed Elevators', 'Spa', 'Library', 'Power Back up Lift', 'Vastu Compliant', 'Badminton Court', 'Multipurpose Hall']","{'gautami vidya kshetra school': '200 meter', 'nh 65': '1.65 km', 'srikara hospitals': '2 km', 'miyapur': '2.6 km', 'gsm mall & multiplex': '2.9 km', 'chandanagar railway station': '3.2 km', 'miyapur metro station': '3.5 km', 'pjr stadium': '7.2 km', 'university of hyderabad': '7.4 km', 'silver oak kala jyothi golf course': '7.6 km', 'novotel hyderabad convention centre': '9.3 km', 'international tech park hyderabad': '17.8 km', 'begumpet airport': '38.3 km'}"
Anuhar Gautami Heights,https://www.99acres.com/anuhar-gautami-heights-miyapur-hyderabad-npxid-r411745,₹ 77.35 L - 1.28 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1654 - 1968 sq.ft.', '(153.66 - 182.83 sq.m.)', ""₹ 1.08 - 1.28 Cr'}]""]","{'towers': '1', 'floors': '10', 'units': '244', 'total project area': '2 acres (8.09k sq.m.)', 'open area': '59 %'}",Anuhar HomesBuilder,"['Swimming Pool', 'Salon', 'High Speed Elevators', 'Spa', 'Library', 'Power Back up Lift', 'Vastu Compliant', 'Badminton Court', 'Multipurpose Hall']","{'gautami vidya kshetra school': '200 meter', 'nh 65': '1.65 km', 'srikara hospitals': '2 km', 'miyapur': '2.6 km', 'gsm mall & multiplex': '2.9 km', 'chandanagar railway station': '3.2 km', 'miyapur metro station': '3.5 km', 'pjr stadium': '7.2 km', 'university of hyderabad': '7.4 km', 'silver oak kala jyothi golf course': '7.6 km', 'novotel hyderabad convention centre': '9.3 km', 'international tech park hyderabad': '17.8 km', 'begumpet airport': '38.3 km'}"
Abinandana Skylark 1,https://www.99acres.com/abinandana-skylark-1-kollur-hyderabad-npxid-r418357,₹ 73.83 L - 1.29 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1420 - 2485 sq.ft.', '(131.92 - 230.86 sq.m.)', ""₹ 73.83 L - 1.29 Cr'}]""]","{'towers': '3', 'floors': '10', 'units': '238', 'total project area': '2.05 acres (8.3k sq.m.)', 'open area': '55 %'}",Abinandana Infra Reality LLPBuilder,"['Lounge', 'Bar/Chill-Out Lounge', 'Changing Area', 'Salon', 'Visitors Parking', 'Restaurant', 'High Speed Elevators', 'Spa', 'Creche/Day care']","{'rgi airport': '30 min', 'hightech city': '32 min', 'nagulapalli station': '8 min'}"
